"","Date","PlantID","ClusterID","Network","Island","Species","Easting","Northing","RecruitmentMode","RangeofDates","SizeofDateRange","CA_t","ME_t","CH_t","DA_t","Unknown_Moth_t","Gerstaeckeria_t","Old_Moth_Evidence_t","AllSurveyed","Dead","Missing","Size_t","Plant_Segments_w_leaves","Plant_Segments_wo_leaves","Plant_Segments_woody","Height_t","Width_t","Perpen_Width","Num_FlowerBuds","Num_Fruit_red","Num_Fruit_green","Num_Flowers","Fruit_t","Fruit_Flowers_t","DemographicSurvey","SamplingYear","PlantsSurveyed"
"12861",2015-01-09,"9636","183",183,"Roadway1","stricta",NA,NA,"","16452",0,0,0,0,0,0,0,1,"TRUE",0,0,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,"4",2014,"9636a,9636b"
"12862",2015-06-02,"9636","183",183,"Roadway1","stricta",NA,NA,"","16600",0,0,0,0,0,0,0,0,"TRUE",0,0,8,0,5,3,NA,NA,NA,0,0,0,0,0,0,"5",2015,"9636a,9636b"
"12863",2013-03-08,"9637","183",183,"Roadway1","stricta",NA,NA,"","15772",0,NA,NA,NA,NA,NA,NA,NA,"TRUE",0,0,4,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"0",2012,"9637a,9637b"
"12864",2013-04-25,"9637","183",183,"Roadway1","stricta",NA,NA,"","15839",0,0,0,0,0,0,NA,1,"TRUE",0,0,4,0,1,3,5.5,11,3,0,0,0,0,0,0,"1",2013,"9637a,9637b"
"12865",2013-06-12,"9637","183",183,"Roadway1","stricta",NA,NA,"","15901",0,0,0,0,0,0,NA,1,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",2013,"9637b"
"12866",2013-11-03,"9637","183",183,"Roadway1","stricta",NA,NA,"","16055",0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"12867",2014-05-14,"9637","183",183,"Roadway1","stricta",NA,NA,"","2014-05-26 - 2014-06-29",34,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"12868",2013-03-08,"9638","183",183,"Roadway1","stricta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRUE",0,0,14,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"0",2012,"NA"
"12869",2013-05-14,"9638","183",183,"Roadway1","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,NA,1,"TRUE",0,0,12,2,2,8,22,79,50,0,0,0,0,0,0,"1",2013,"NA"
"12870",2013-07-15,"9638","183",183,"Roadway1","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,NA,1,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",2013,"NA"
"12871",2013-12-16,"9638","183",183,"Roadway1","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,NA,1,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2013,"NA"
"12872",2014-05-26,"9638","183",183,"Roadway1","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,"TRUE",0,0,3,1,1,1,22,15,8.5,0,0,0,0,0,0,"3",2014,"NA"
"12873",2014-06-29,"9638","183",183,"Roadway1","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,"3",2014,"NA"
"12874",2015-01-17,"9638","183",183,"Roadway1","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"TRUE",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",2014,"NA"
"12875",2015-06-14,"9638","183",183,"Roadway1","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"TRUE",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",2015,"NA"
"12876",2013-03-08,"9639","183",183,"Roadway1","stricta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRUE",0,0,3,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"0",2012,"NA"
"12877",2013-05-14,"9639","183",183,"Roadway1","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,NA,1,"TRUE",0,0,4,1,1,2,22,25,11,0,0,0,0,0,0,"1",2013,"NA"
"12878",2013-07-15,"9639","183",183,"Roadway1","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,NA,1,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",2013,"NA"
"12879",2013-12-16,"9639","183",183,"Roadway1","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,NA,1,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2013,"NA"
"12880",2014-05-26,"9639","183",183,"Roadway1","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,0,1,"TRUE",0,0,4,0,2,2,18.5,25,15,0,0,0,0,0,0,"3",2014,"NA"
"12881",2014-06-29,"9639","183",183,"Roadway1","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,0,1,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,"3",2014,"NA"
"12882",2015-01-17,"9639","183",183,"Roadway1","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,0,1,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",2014,"NA"
"12883",2015-06-14,"9639","183",183,"Roadway1","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,4,1,1,2,6.5,18.5,6,0,0,0,0,0,0,"5",2015,"NA"
"12884",2013-03-08,"9640","183",183,"Roadway1","stricta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRUE",0,0,3,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"0",2012,"NA"
"12885",2013-05-14,"9640","183",183,"Roadway1","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,NA,1,"TRUE",0,0,2,0,1,1,11,11,7,0,0,0,0,0,0,"1",2013,"NA"
"12886",2013-07-15,"9640","183",183,"Roadway1","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,NA,1,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",2013,"NA"
"12887",2013-12-16,"9640","183",183,"Roadway1","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,NA,1,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2013,"NA"
"12888",2014-05-26,"9640","183",183,"Roadway1","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,"TRUE",0,0,2,0,1,1,5,13,6,0,0,0,0,0,0,"3",2014,"NA"
"12889",2014-06-29,"9640","183",183,"Roadway1","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,0,1,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,"3",2014,"NA"
"12890",2015-01-17,"9640","183",183,"Roadway1","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"TRUE",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",2014,"NA"
"12891",2015-06-15,"9640","183",183,"Roadway1","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"TRUE",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",2015,"NA"
"12892",2013-03-08,"9641","183",183,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRUE",0,0,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"0",2012,"NA"
"12893",2013-05-14,"9641","183",183,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,NA,1,"TRUE",0,0,1,0,1,0,2.5,11.5,6.5,0,0,0,0,0,0,"1",2013,"NA"
"12894",2013-07-15,"9641","183",183,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,NA,0,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",2013,"NA"
"12895",2013-12-16,"9641","183",183,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,NA,1,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2013,"NA"
"12896",2014-05-26,"9641","183",183,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,1,0,1,0,1,9,3,0,0,0,0,0,0,"3",2014,"NA"
"12897",2014-06-29,"9641","183",183,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,0,1,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,"3",2014,"NA"
"12898",2015-01-17,"9641","183",183,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,0,0,"TRUE",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",2014,"NA"
"12899",2015-06-14,"9641","183",183,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,0,0,"TRUE",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",2015,"NA"
"12900",2013-03-08,"9642","183",183,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRUE",0,0,2,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"0",2012,"NA"
"12901",2013-05-14,"9642","183",183,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,NA,1,"TRUE",0,0,2,0,2,0,18,15,16,0,0,0,0,0,0,"1",2013,"NA"
"12902",2013-07-15,"9642","183",183,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,NA,1,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",2013,"NA"
"12903",2013-12-16,"9642","183",183,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,NA,1,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2013,"NA"
"12904",2014-05-26,"9642","183",183,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,1,0,1,0,3,8.5,4,0,0,0,0,0,0,"3",2014,"NA"
"12905",2014-06-29,"9642","183",183,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,0,1,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,"3",2014,"NA"
"12906",2015-01-17,"9642","183",183,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",2014,"NA"
"12907",2015-06-14,"9642","183",183,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,1,0,0,1,1,2.5,2,0,0,0,0,0,0,"5",2015,"NA"
"12908",2013-03-08,"9643","183",183,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRUE",0,0,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"0",2012,"NA"
"12909",2013-05-14,"9643","183",183,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,NA,1,"TRUE",0,0,1,0,1,0,2.5,10,6.5,0,0,0,0,0,0,"1",2013,"NA"
"12910",2013-07-15,"9643","183",183,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,NA,1,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",2013,"NA"
"12911",2013-12-16,"9643","183",183,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,NA,0,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2013,"NA"
"12912",2014-05-26,"9643","183",183,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,2,1,1,0,3,2.5,6.5,0,0,0,0,0,0,"3",2014,"NA"
"12913",2014-06-29,"9643","183",183,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,"3",2014,"NA"
"12914",2015-01-17,"9643","183",183,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,0,0,"TRUE",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",2014,"NA"
"12915",2015-06-14,"9643","183",183,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,0,0,"TRUE",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",2015,"NA"
"12916",2013-03-08,"9644","183",183,"Roadway1","stricta",NA,NA,"","15772",0,NA,NA,NA,NA,NA,NA,NA,"TRUE",0,0,3,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"0",2012,"9644a,9644b"
"12917",2013-04-25,"9644","183",183,"Roadway1","stricta",NA,NA,"","15839",0,0,0,0,0,0,NA,1,"TRUE",0,0,5,1,1,3,13,27,13,0,0,0,0,0,0,"1",2013,"9644a,9644b"
"12918",2013-06-12,"9644","183",183,"Roadway1","stricta",NA,NA,"","15901",0,0,0,0,0,0,NA,1,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",2013,"9644a,9644b"
"12919",2013-11-03,"9644","183",183,"Roadway1","stricta",NA,NA,"","16055",0,0,0,0,0,0,NA,1,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2013,"9644a,9644b"
"12920",2014-05-14,"9644","183",183,"Roadway1","stricta",NA,NA,"","2014-05-26 - 2014-06-29",34,0,0,0,0,0,0,0,"TRUE",0,0,7,1,3,3,NA,NA,NA,0,0,0,0,0,0,"3",2014,"9644a,9644a,9644b,9644b"
"12921",2015-01-09,"9644","183",183,"Roadway1","stricta",NA,NA,"","16452",0,0,0,0,0,0,0,0,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",2014,"9644b"
"12922",2015-06-02,"9644","183",183,"Roadway1","stricta",NA,NA,"","16600",0,0,0,0,0,0,0,0,"TRUE",0,0,3,0,2,1,18,10,3.5,0,0,0,0,0,0,"5",2015,"9644b"
"12923",2013-03-08,"9645","183",183,"Roadway1","stricta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRUE",0,0,3,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"0",2012,"NA"
"12924",2013-05-14,"9645","183",183,"Roadway1","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,NA,1,"TRUE",0,0,2,0,0,2,4,11.5,1.5,0,0,0,0,0,0,"1",2013,"NA"
"12925",2013-07-15,"9645","183",183,"Roadway1","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,NA,1,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",2013,"NA"
"12926",2013-12-16,"9645","183",183,"Roadway1","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,NA,1,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2013,"NA"
"12927",2014-05-26,"9645","183",183,"Roadway1","stricta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRUE",1,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,"3",2014,"NA"
"12928",2014-06-29,"9645","183",183,"Roadway1","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"TRUE",1,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,"3",2014,"NA"
"12929",2013-03-08,"9646","183",183,"Roadway1","stricta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRUE",0,0,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"0",2012,"NA"
"12930",2013-05-14,"9646","183",183,"Roadway1","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,"TRUE",0,0,1,0,1,0,0.5,3,2,0,0,0,0,0,0,"1",2013,"NA"
"12931",2013-07-15,"9646","183",183,"Roadway1","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",2013,"NA"
"12932",2013-12-16,"9646","183",183,"Roadway1","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,NA,1,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2013,"NA"
"12933",2014-05-26,"9646","183",183,"Roadway1","stricta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRUE",1,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,"3",2014,"NA"
"12934",2014-06-29,"9646","183",183,"Roadway1","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"TRUE",1,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,"3",2014,"NA"
"12935",2013-03-08,"9647","183",183,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRUE",0,0,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"0",2012,"NA"
"12936",2013-05-14,"9647","183",183,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,NA,1,"TRUE",0,0,1,0,1,0,5.5,8,8,0,0,0,0,0,0,"1",2013,"NA"
"12937",2013-07-15,"9647","183",183,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,NA,1,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",2013,"NA"
"12938",2013-12-16,"9647","183",183,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,NA,1,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2013,"NA"
"12939",2014-05-26,"9647","183",183,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,0,1,"TRUE",0,0,1,0,1,0,5.5,7,6,0,0,0,0,0,0,"3",2014,"NA"
"12940",2014-06-29,"9647","183",183,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,0,1,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,"3",2014,"NA"
"12941",2015-01-17,"9647","183",183,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,0,1,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",2014,"NA"
"12942",2015-06-14,"9647","183",183,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,1,0,1,0,5,8,6.5,0,0,0,0,0,0,"5",2015,"NA"
"12943",2013-03-08,"9648","183",183,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRUE",0,0,2,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"0",2012,"NA"
"12944",2013-05-14,"9648","183",183,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,NA,1,"TRUE",0,0,1,0,1,0,3,9,6.5,0,0,0,0,0,0,"1",2013,"NA"
"12945",2013-07-15,"9648","183",183,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,NA,1,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",2013,"NA"
"12946",2013-12-16,"9648","183",183,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,NA,0,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2013,"NA"
"12947",2014-05-26,"9648","183",183,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,NA,0,"TRUE",0,0,2,0,1,1,6,2.5,1.5,0,0,0,0,0,0,"3",2014,"NA"
"12948",2014-06-29,"9648","183",183,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRUE",1,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,"3",2014,"NA"
"12949",2015-01-17,"9648","183",183,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,0,1,"TRUE",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",2014,"NA"
"12950",2015-06-14,"9648","183",183,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,0,0,"TRUE",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",2015,"NA"
"12951",2013-03-08,"9649","183",183,"Roadway1","stricta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRUE",0,0,12,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"0",2012,"NA"
"12952",2013-05-14,"9649","183",183,"Roadway1","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,NA,1,"TRUE",0,0,14,2,5,7,38,96,27,0,0,0,0,0,0,"1",2013,"NA"
"12953",2013-07-15,"9649","183",183,"Roadway1","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,NA,1,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",2013,"NA"
"12954",2013-12-16,"9649","183",183,"Roadway1","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,NA,1,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2013,"NA"
"12955",2014-05-26,"9649","183",183,"Roadway1","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,0,1,"TRUE",0,0,16,3,6,7,33.5,98,27,0,0,0,0,0,0,"3",2014,"NA"
"12956",2014-06-29,"9649","183",183,"Roadway1","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,0,1,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,"3",2014,"NA"
"12957",2015-01-17,"9649","183",183,"Roadway1","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,0,1,"TRUE",0,0,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,"4",2014,"NA"
"12958",2015-06-14,"9649","183",183,"Roadway1","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,0,1,"TRUE",0,0,15,0,9,6,31,75,19,0,0,0,0,0,0,"5",2015,"NA"
"12959",2013-03-08,"9650","183",183,"Roadway1","stricta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRUE",0,0,7,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,"0",2012,"NA"
"12960",2013-05-14,"9650","183",183,"Roadway1","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,NA,1,"TRUE",0,0,8,0,4,4,14,33,5.5,0,0,0,0,0,0,"1",2013,"NA"
"12961",2013-07-15,"9650","183",183,"Roadway1","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",2013,"NA"
"12962",2013-12-16,"9650","183",183,"Roadway1","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,NA,1,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2013,"NA"
"12963",2014-05-26,"9650","183",183,"Roadway1","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,"TRUE",0,0,6,1,1,4,34,25,6,0,0,0,0,0,0,"3",2014,"NA"
"12964",2014-06-29,"9650","183",183,"Roadway1","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,"3",2014,"NA"
"12965",2015-01-17,"9650","183",183,"Roadway1","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",2014,"NA"
"12966",2015-06-14,"9650","183",183,"Roadway1","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,0,1,"TRUE",0,0,6,1,2,3,12,22,14,0,0,0,0,0,0,"5",2015,"NA"
"12967",2013-03-09,"9651","1085",1085,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRUE",0,0,2,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,"0",2012,"NA"
"12968",2013-05-27,"9651","1085",1085,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,NA,1,"TRUE",0,0,3,1,2,0,12,11.5,4,0,0,0,0,0,0,"1",2013,"NA"
"12969",2013-07-23,"9651","1085",1085,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,NA,1,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",2013,"NA"
"12970",2014-01-08,"9651","1085",1085,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,NA,0,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2013,"NA"
"12971",2014-05-28,"9651","1085",1085,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,NA,0,"TRUE",0,0,3,0,2,1,13,4.5,3,0,0,0,0,0,0,"3",2014,"NA"
"12972",2014-09-13,"9651","1085",1085,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2014,"NA"
"12973",2015-01-28,"9651","1085",1085,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",2014,"NA"
"12974",2015-06-15,"9651","1085",1085,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,3,0,2,1,12.5,10,3.5,0,0,0,0,0,0,"5",2015,"NA"
"12975",2013-03-09,"9652","1085",1085,"Roadway1","stricta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRUE",0,0,2,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,"0",2012,"NA"
"12976",2013-05-27,"9652","1085",1085,"Roadway1","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,"TRUE",0,0,3,1,2,0,19,5,3.5,0,0,0,0,0,0,"1",2013,"NA"
"12977",2013-07-23,"9652","1085",1085,"Roadway1","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",2013,"NA"
