"","PlantID","Date","Insect_Evidence_t","Moth_Evidence_t","Gerstaeckeria_t","Unknown_Moth_t","Old_Moth_Evidence_t","NatInsect_t","Insect_t","DA_t","CH_t","ME_t","CA_t","Height_t","Size_t","SamplingYear","Year","Network","Species","Island","RecruitmentMode","FruitPres_t","Fruit_Flowers_t","FruitFlowerPres_t","Fruit_t","DeadbyEndofYear","MissingbyEndofYear","PrevSamplingYear","PrevYear","OldMothNetworkPres","MENetworkPres","CANetworkPres","MothNetworkPres","OldMothPlantPres","MEPlantPres","CAPlantPres","MothPlantPres","MothNetworkPres_t","CANetworkPres_t","MENetworkPres_t","OldMothNetworkPres_t","OldMothNetworkPres_t_1","MENetworkPres_t_1","CANetworkPres_t_1","MothNetworkPres_t_1","IslandFullNames","MothOccupancy","DeadFactor","PlantIDb","PlantIDc","Alive","Clones_t","Loss_to_Offspring","ClonePres_t","Size_t_1","Height_t_1","Previous_Survey_Date","DaysSincePrevSurvey","DaysSinceStart","CA_t_1","ME_t_1","CH_t_1","DA_t_1","Insect_t_1","NatInsect_t_1","Old_Moth_Evidence_t_1","Unknown_Moth_t_1","Gerstaeckeria_t_1","Moth_Evidence_t_1","Insect_Evidence_t_1","RGR_Height","RGR_Height365","RGR_Size","RGR_Size365"
"704","9641",2015-06-14,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"183","Opuntia stricta","Roadway1","Clonal",NA,NA,NA,NA,1,0,2014,2014,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","Yes","Roadway1, 9641","Roadway1
9641",0,0,0,0,1,1,2014-05-26,384,828,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,NA
"705","9643",2015-06-14,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"183","Opuntia stricta","Roadway1","Clonal",NA,NA,NA,NA,1,0,2014,2014,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","Yes","Roadway1, 9643","Roadway1
9643",0,0,0,0,2,3,2014-05-26,384,828,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"706","9645",2014-05-26,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2014,2014,"183","Opuntia stricta","Roadway1","Unknown",0,0,0,0,1,0,2013,2013,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","Yes","Roadway1, 9645","Roadway1
9645",0,0,0,0,2,4,2013-05-14,377,444,0,0,0,0,0,0,1,0,NA,1,1,NA,NA,NA,NA
"707","9646",2014-05-26,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2014,2014,"183","Opuntia stricta","Roadway1","Unknown",0,0,0,0,1,0,2013,2013,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","Yes","Roadway1, 9646","Roadway1
9646",0,0,0,0,1,0.5,2013-05-14,377,444,0,0,0,0,0,0,1,0,NA,1,1,NA,NA,NA,NA
"708","9648",2015-06-14,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"183","Opuntia stricta","Roadway1","Clonal",NA,NA,NA,NA,1,0,2014,2014,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","Yes","Roadway1, 9648","Roadway1
9648",0,0,0,0,2,6,2014-05-26,384,828,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,NA
"709","9658",2014-06-02,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2014,2014,"308","Opuntia stricta","Roadway1","Clonal",0,0,0,0,0,1,2013,2013,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","No","Roadway1, 9658","Roadway1
9658",1,0,0,0,2,1.5,2013-05-28,370,450,0,0,0,0,0,0,1,0,NA,1,1,NA,NA,NA,NA
"710","9659",2014-06-02,1,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,2014,2014,"308","Opuntia stricta","Roadway1","Clonal",0,0,0,0,0,1,2013,2013,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","No","Roadway1, 9659","Roadway1
9659",1,0,0,0,1,1.5,2013-05-28,370,450,0,0,0,0,0,0,1,0,NA,1,1,NA,NA,NA,NA
"711","9660",2013-05-28,1,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,2013,2013,"308","Opuntia stricta","Roadway1","Clonal",NA,NA,NA,NA,1,NA,2012,2012,1,0,0,1,NA,NA,NA,1,1,0,0,1,NA,NA,NA,NA,"Coastal
Grassland","No Insects Observed","Yes","Roadway1, 9660","Roadway1
9660",0,0,0,0,3,NA,2013-03-09,80,80,NA,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,NA
"712","9660",2014-06-02,1,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,2014,2014,"308","Opuntia stricta","Roadway1","Clonal",0,0,0,0,0,1,2013,2013,1,0,0,1,NA,NA,NA,1,1,0,0,0,1,0,0,1,"Coastal
Grassland","No Insects Observed","No","Roadway1, 9660","Roadway1
9660",1,0,0,0,NA,NA,2013-05-28,370,450,NA,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,NA
"713","9665",2014-05-28,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2014,2014,"282","Opuntia stricta","Roadway1","Clonal",0,0,0,0,0,1,2013,2013,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","No","Roadway1, 9665","Roadway1
9665",1,0,0,0,2,2.5,2013-05-28,365,445,0,0,0,0,0,0,1,0,NA,1,1,NA,NA,NA,NA
"714","9667",2014-05-28,1,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,2014,2014,"282","Opuntia pusilla","Roadway1","Clonal",0,0,0,0,1,0,2013,2013,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,"Coastal
Grassland","No Insects Observed","Yes","Roadway1, 9667","Roadway1
9667",0,0,0,0,3,5,2013-05-28,365,445,0,0,0,0,0,0,0,0,NA,1,1,NA,NA,NA,NA
"715","9668",2013-05-28,1,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,2013,2013,"282","Opuntia pusilla","Roadway1","Clonal",NA,NA,NA,NA,1,NA,2012,2012,1,0,0,1,NA,NA,NA,1,1,0,0,1,NA,NA,NA,NA,"Coastal
Grassland","No Insects Observed","Yes","Roadway1, 9668","Roadway1
9668",0,0,0,0,1,NA,2013-03-09,80,80,NA,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,NA
"716","9668",2014-05-28,1,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,2014,2014,"282","Opuntia pusilla","Roadway1","Clonal",0,0,0,0,1,0,2013,2013,1,0,0,1,NA,NA,NA,1,1,0,0,1,1,0,0,1,"Coastal
Grassland","No Insects Observed","Yes","Roadway1, 9668","Roadway1
9668",0,0,0,0,NA,NA,2013-05-28,365,445,NA,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,NA
"717","9669",2015-06-23,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"282","Opuntia pusilla","Roadway1","Clonal",NA,NA,NA,NA,0,1,2014,2014,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","No","Roadway1, 9669","Roadway1
9669",1,0,0,0,4,7.5,2014-05-28,391,836,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,NA
"718","9670",2014-05-28,1,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,2014,2014,"282","Opuntia pusilla","Roadway1","Clonal",0,0,0,0,1,0,2013,2013,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","Yes","Roadway1, 9670","Roadway1
9670",0,0,0,0,1,1,2013-05-28,365,445,0,0,0,0,0,0,1,0,NA,1,1,NA,NA,NA,NA
"719","9671",2014-06-02,1,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,2014,2014,"282","Opuntia stricta","Roadway1","Clonal",0,0,0,0,0,1,2013,2013,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","No","Roadway1, 9671","Roadway1
9671",1,0,0,0,1,1.5,2013-05-28,370,450,0,0,0,0,0,0,1,0,NA,1,1,NA,NA,NA,NA
"720","9673",2014-06-02,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2014,2014,"282","Opuntia stricta","Roadway1","Clonal",0,0,0,0,1,1,2013,2013,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","Yes","Roadway1, 9673","Roadway1
9673",0,0,0,0,2,2,2013-05-28,370,450,0,0,0,0,0,0,1,0,NA,1,1,NA,NA,NA,NA
"721","9673",2015-06-23,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"282","Opuntia stricta","Roadway1","Clonal",NA,NA,NA,NA,0,1,2014,2014,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","No","Roadway1, 9673","Roadway1
9673",1,0,0,0,NA,NA,2014-06-02,386,836,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"722","9674",2015-06-23,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"282","Opuntia stricta","Roadway1","Clonal",NA,NA,NA,NA,0,1,2014,2014,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,"Coastal
Grassland","No Insects Observed","No","Roadway1, 9674","Roadway1
9674",1,0,0,0,3,9,2014-06-02,386,836,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"723","9675",2015-06-23,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"282","Opuntia pusilla","Roadway1","Clonal",NA,NA,NA,NA,0,1,2014,2014,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,"Coastal
Grassland","No Insects Observed","No","Roadway1, 9675","Roadway1
9675",1,0,0,0,4,3,2014-06-02,386,836,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"724","9676",2014-06-02,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2014,2014,"282","Opuntia stricta","Roadway1","Clonal",0,0,0,0,0,1,2013,2013,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","No","Roadway1, 9676","Roadway1
9676",1,0,0,0,2,4.5,2013-05-28,370,450,0,0,0,0,0,0,1,0,NA,1,1,NA,NA,NA,NA
"725","9677",2014-06-02,1,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,2014,2014,"282","Opuntia stricta","Roadway1","Clonal",0,0,0,0,0,1,2013,2013,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","No","Roadway1, 9677","Roadway1
9677",1,0,0,0,1,1,2013-05-28,370,450,0,0,0,0,0,0,1,0,NA,1,1,NA,NA,NA,NA
"726","9678",2014-06-02,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2014,2014,"282","Opuntia stricta","Roadway1","Clonal",0,0,0,0,0,1,2013,2013,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","No","Roadway1, 9678","Roadway1
9678",1,0,0,0,2,4,2013-05-28,370,450,0,0,0,0,0,0,1,0,NA,1,1,NA,NA,NA,NA
"727","9679",2014-06-02,1,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,2014,2014,"282","Opuntia stricta","Roadway1","Clonal",0,0,0,0,0,1,2013,2013,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","No","Roadway1, 9679","Roadway1
9679",1,0,0,0,1,5,2013-05-28,370,450,0,0,0,0,0,0,1,0,NA,1,1,NA,NA,NA,NA
"728","9681",2014-06-02,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2014,2014,"282","Opuntia stricta","Roadway1","Clonal",0,0,0,0,0,1,2013,2013,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","No","Roadway1, 9681","Roadway1
9681",1,0,0,0,1,1,2013-05-28,370,370,0,0,0,0,0,0,1,0,NA,1,1,NA,NA,NA,NA
"729","9681",2015-06-23,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"282","Opuntia stricta","Roadway1","Clonal",NA,NA,NA,NA,0,1,2014,2014,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","No","Roadway1, 9681","Roadway1
9681",1,0,0,0,NA,NA,2014-06-02,386,756,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"730","9683",2014-06-02,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2014,2014,"282","Opuntia stricta","Roadway1","Clonal",0,0,0,0,0,1,2013,2013,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","No","Roadway1, 9683","Roadway1
9683",1,0,0,0,1,1.5,2013-05-28,370,450,0,0,0,0,0,0,1,0,NA,1,1,NA,NA,NA,NA
"731","9684",2013-08-01,1,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,2013,2013,"282","Opuntia stricta","Roadway1","Clonal",NA,NA,NA,NA,1,NA,2012,2012,1,0,0,1,NA,NA,NA,1,1,0,0,1,NA,NA,NA,NA,"Coastal
Grassland","No Insects Observed","Yes","Roadway1, 9684","Roadway1
9684",0,0,0,0,2,NA,2013-03-09,145,145,NA,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,NA
"732","9684",2014-06-02,1,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,2014,2014,"282","Opuntia stricta","Roadway1","Clonal",0,0,0,0,0,1,2013,2013,1,0,0,1,NA,NA,NA,1,1,0,0,1,1,0,0,1,"Coastal
Grassland","No Insects Observed","No","Roadway1, 9684","Roadway1
9684",1,0,0,0,NA,NA,2013-08-01,305,450,NA,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,NA
"733","9685",2015-06-23,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"282","Opuntia stricta","Roadway1","Clonal",NA,NA,NA,NA,0,1,2014,2014,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","No","Roadway1, 9685","Roadway1
9685",1,0,0,0,1,2,2014-06-02,386,836,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"734","9686",2013-05-28,1,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,2013,2013,"282","Opuntia stricta","Roadway1","Clonal",NA,NA,NA,NA,1,NA,2012,2012,1,0,0,1,NA,NA,NA,1,1,0,0,1,NA,NA,NA,NA,"Coastal
Grassland","No Insects Observed","Yes","Roadway1, 9686","Roadway1
9686",0,0,0,0,1,NA,2013-03-09,80,80,NA,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,NA
"735","9686",2014-06-02,1,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,2014,2014,"282","Opuntia stricta","Roadway1","Clonal",0,0,0,0,1,1,2013,2013,1,0,0,1,NA,NA,NA,1,1,0,0,1,1,0,0,1,"Coastal
Grassland","No Insects Observed","Yes","Roadway1, 9686","Roadway1
9686",0,0,0,0,NA,NA,2013-05-28,370,450,NA,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,NA
"736","9687",2015-06-23,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"282","Opuntia stricta","Roadway1","Clonal",NA,NA,NA,NA,0,1,2014,2014,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","No","Roadway1, 9687","Roadway1
9687",1,0,0,0,4,24,2014-06-02,386,836,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"737","9688",2015-06-23,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"282","Opuntia stricta","Roadway1","Clonal",NA,NA,NA,NA,0,1,2014,2014,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","No","Roadway1, 9688","Roadway1
9688",1,0,0,0,2,7,2014-06-02,386,836,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"738","9689",2014-06-02,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2014,2014,"282","Opuntia stricta","Roadway1","Clonal",0,0,0,0,0,1,2013,2013,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","No","Roadway1, 9689","Roadway1
9689",1,0,0,0,1,4.5,2013-05-28,370,450,0,0,0,0,0,0,1,0,NA,1,1,NA,NA,NA,NA
"739","9689",2015-06-23,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"282","Opuntia stricta","Roadway1","Clonal",NA,NA,NA,NA,0,1,2014,2014,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","No","Roadway1, 9689","Roadway1
9689",1,0,0,0,NA,NA,2014-06-02,386,836,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"740","9690",2015-06-23,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"282","Opuntia stricta","Roadway1","Unknown",NA,NA,NA,NA,0,1,2014,2014,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","No","Roadway1, 9690","Roadway1
9690",1,0,0,0,1,9,2014-06-02,386,836,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"741","9697",2015-06-23,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"186","Opuntia stricta","Roadway1","Clonal",NA,NA,NA,NA,1,0,2014,2014,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","Yes","Roadway1, 9697","Roadway1
9697",0,0,0,0,2,3,2014-05-13,406,835,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,NA
"742","9698",2015-06-23,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"186","Opuntia stricta","Roadway1","Clonal",NA,NA,NA,NA,1,0,2014,2014,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","Yes","Roadway1, 9698","Roadway1
9698",0,0,0,0,1,2.5,2014-05-13,406,835,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,NA
"743","9699",2015-06-26,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"266","Opuntia pusilla","7","Unknown",NA,NA,NA,NA,0,1,2014,2014,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,"Island 5","Moth Damage Only,
No Insects Observed","No","7, 9699","7
9699",1,0,0,0,6,5,2014-06-10,381,817,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"744","9701",2013-03-10,1,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,2012,2013,"186","Opuntia stricta","Roadway1","Clonal",0,0,0,0,0,NA,2011,2012,1,0,1,1,1,0,0,1,1,1,0,1,NA,NA,NA,NA,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","No","Roadway1, 9701","Roadway1
9701",1,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","9705",2015-06-23,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"186","Opuntia stricta","Roadway1","Clonal",NA,NA,NA,NA,1,0,2014,2014,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","Yes","Roadway1, 9705","Roadway1
9705",0,0,0,0,3,8.5,2014-05-13,406,835,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,NA
"746","9708",2014-05-27,1,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,2014,2014,"685","Opuntia stricta","Roadway1","Clonal",0,0,0,0,1,0,2013,2013,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","Yes","Roadway1, 9708","Roadway1
9708",0,0,0,0,1,2.5,2013-05-27,365,443,0,0,0,0,0,0,1,0,NA,1,1,NA,NA,NA,NA
"747","9710",2014-05-26,1,1,0,0,1,0,0,0,0,0,0,NA,NA,2014,2014,"685","Opuntia stricta","Roadway1","Unknown",0,0,0,0,1,0,2013,2013,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","Yes","Roadway1, 9710","Roadway1
9710",0,0,0,0,6,11.5,2013-05-27,364,442,0,0,0,0,0,0,1,0,NA,1,1,NA,NA,NA,NA
"748","9711",2015-06-15,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"685","Opuntia stricta","Roadway1","Clonal",NA,NA,NA,NA,1,0,2014,2014,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","Yes","Roadway1, 9711","Roadway1
9711",0,0,0,0,1,1,2014-05-26,385,827,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,NA
"749","9712",2014-05-27,1,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,2014,2014,"685","Opuntia stricta","Roadway1","Clonal",0,0,0,0,1,0,2013,2013,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","Yes","Roadway1, 9712","Roadway1
9712",0,0,0,0,1,1,2013-05-27,365,443,0,0,0,0,0,0,1,0,NA,1,1,NA,NA,NA,NA
"750","9714",2015-06-15,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"685","Opuntia stricta","Roadway1","Clonal",NA,NA,NA,NA,1,0,2014,2014,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","Yes","Roadway1, 9714","Roadway1
9714",0,0,0,0,1,0.5,2014-05-27,384,827,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,NA
"751","9716",2014-05-27,1,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,2014,2014,"1054","Opuntia pusilla","Roadway1","Clonal",0,0,0,0,1,1,2013,2013,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","Yes","Roadway1, 9716","Roadway1
9716",0,0,0,0,1,0.5,2013-05-27,365,443,0,0,0,0,0,0,1,0,NA,1,1,NA,NA,NA,NA
"752","9719",2015-06-15,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"1054","Opuntia pusilla","Roadway1","Unknown",NA,NA,NA,NA,1,0,2014,2014,1,1,0,1,1,0,0,1,1,0,1,1,1,0,0,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","Yes","Roadway1, 9719","Roadway1
9719",0,0,0,0,4,10.5,2014-05-27,384,827,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"753","9722",2015-06-15,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"1054","Opuntia stricta","Roadway1","Clonal",NA,NA,NA,NA,1,0,2014,2014,1,1,0,1,1,0,0,1,1,0,1,1,1,0,0,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","Yes","Roadway1, 9722","Roadway1
9722",0,0,0,0,4,6.5,2014-05-26,385,827,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"754","9723",2015-06-15,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"1054","Opuntia stricta","Roadway1","Clonal",NA,NA,NA,NA,1,0,2014,2014,1,1,0,1,1,0,0,1,1,0,1,1,1,0,0,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","Yes","Roadway1, 9723","Roadway1
9723",0,0,0,0,3,6,2014-05-26,385,827,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"755","9724",2015-06-15,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"1054","Opuntia stricta","Roadway1","Clonal",NA,NA,NA,NA,1,0,2014,2014,1,1,0,1,1,0,0,1,1,0,1,1,1,0,0,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","Yes","Roadway1, 9724","Roadway1
9724",0,0,0,0,3,1.5,2014-05-27,384,827,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"756","9727",2015-06-15,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"1054","Opuntia stricta","Roadway1","Clonal",NA,NA,NA,NA,1,0,2014,2014,1,1,0,1,1,0,0,1,1,0,1,1,1,0,0,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","Yes","Roadway1, 9727","Roadway1
9727",0,0,0,0,2,9,2014-05-26,385,827,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"757","9732",2015-06-29,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"1099","Opuntia stricta","Roadway1","Clonal",NA,NA,NA,NA,1,0,2014,2014,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","Yes","Roadway1, 9732","Roadway1
9732",0,0,0,0,2,4,2014-05-27,398,840,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,NA
"758","9733",2014-05-27,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2014,2014,"1099","Opuntia stricta","Roadway1","Clonal",0,0,0,0,1,0,2013,2013,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","Yes","Roadway1, 9733","Roadway1
9733",0,0,0,0,1,2,2013-05-31,361,442,0,0,0,0,0,0,1,0,NA,1,1,NA,NA,NA,NA
"759","9735",2015-06-29,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"1099","Opuntia stricta","Roadway1","Clonal",NA,NA,NA,NA,0,1,2014,2014,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","No","Roadway1, 9735","Roadway1
9735",1,0,0,0,1,0.5,2014-05-27,398,840,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,NA
"760","9743",2015-06-29,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"1099","Opuntia stricta","Roadway1","Clonal",NA,NA,NA,NA,1,0,2014,2014,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","Yes","Roadway1, 9743","Roadway1
9743",0,0,0,0,2,6,2014-05-27,398,839,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,NA
